2,2,2,2,2,2,2,2,4,61,61,61,61,37,5,5,5,5,36,61,61,61,61,61,61,6,2,2,2,2,2,2,4,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,6,13,9,0,0,0,0,0,0,0,0,0,44,0,0,0,10,14,
2,2,2,2,2,2,2,2,4,61,61,61,61,19,55,55,55,55,19,61,61,61,61,7,3,11,2,2,2,2,2,2,12,8,0,48,0,0,0,0,0,0,53,53,53,17,0,44,0,0,0,56,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
2,2,2,2,2,2,2,2,4,61,61,61,61,61,62,62,62,62,61,61,61,61,7,11,2,2,2,2,2,2,2,2,2,4,0,0,0,0,45,0,53,53,7,3,3,33,0,0,0,0,0,56,6,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,57,6,
2,2,2,2,2,2,2,2,12,8,61,61,61,61,61,61,61,61,61,61,61,7,11,2,2,2,2,2,2,2,2,2,2,4,53,53,53,53,53,53,7,3,11,2,2,4,57,57,0,0,45,7,11,4,54,0,0,0,0,0,0,58,0,0,0,44,0,0,0,6,
2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,3,3,3,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,3,11,2,2,2,2,4,0,0,0,0,0,6,2,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,
2,2,2,2,2,2,2,13,5,5,5,5,5,5,5,5,5,5,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,66,0,0,0,51,6,2,4,54,0,0,0,0,0,0,0,44,0,0,0,0,0,0,6,
2,2,2,2,13,5,5,9,0,0,0,0,0,0,0,0,0,51,10,5,5,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,9,0,0,41,44,0,6,2,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,57,6,
2,2,13,5,9,41,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,10,5,5,5,14,2,2,2,2,2,2,2,2,2,13,5,5,5,5,5,5,5,9,0,0,0,0,41,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
2,2,4,0,0,41,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,10,5,5,5,14,2,2,2,13,5,9,55,55,55,55,55,0,0,0,0,0,0,0,41,0,0,6,2,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
2,13,9,0,0,41,0,0,0,0,0,0,0,0,51,0,0,0,0,0,58,0,0,0,0,0,0,0,65,10,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,6,2,12,8,53,53,0,0,0,0,0,0,0,0,0,0,0,0,6,
2,4,0,0,0,41,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,41,0,7,11,2,2,12,3,8,0,0,0,52,0,0,57,0,0,0,0,51,6,
2,4,0,0,0,41,0,0,0,7,3,3,3,3,3,3,3,3,3,3,3,8,53,53,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,57,51,0,0,0,0,0,7,3,3,3,11,2,2,2,2,2,4,53,53,53,53,53,53,53,53,53,53,53,53,6,
2,4,0,0,0,41,0,0,0,10,14,2,2,2,2,2,2,2,2,2,2,12,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,7,3,11,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,3,3,3,3,3,3,3,11,
2,4,0,0,0,41,0,0,0,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,7,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,5,5,14,2,
13,9,0,0,0,41,0,0,0,0,10,5,5,5,5,5,5,5,5,14,2,2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,3,3,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,5,5,9,0,0,0,10,14,
4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,5,5,9,0,0,0,0,0,0,0,0,6,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,2,2,2,2,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,2,2,2,2,2,2,13,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,65,6,
4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,5,5,9,66,0,0,0,0,43,0,0,0,0,0,41,0,0,0,0,10,5,14,2,13,5,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,6,
4,66,0,0,7,23,8,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,51,43,49,0,0,0,0,41,0,0,0,0,0,50,10,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
4,0,0,0,6,2,12,3,8,0,0,48,48,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
4,0,0,0,6,2,2,2,4,0,0,0,0,48,48,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,7,3,11,
4,0,0,0,6,2,2,2,4,0,0,0,0,0,0,48,48,0,0,0,0,0,0,57,0,0,0,0,0,0,0,44,44,44,44,44,44,44,0,0,41,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,2,
4,53,0,0,6,2,2,13,9,66,0,0,0,0,0,0,0,48,48,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,6,2,2,2,
12,8,53,53,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,7,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,2,2,2,
2,12,3,3,11,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,2,2,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,51,0,0,0,0,0,0,0,48,0,0,0,0,0,53,7,11,2,2,2,
2,2,2,2,2,2,2,12,8,53,0,0,0,0,0,0,0,0,0,0,53,7,11,2,2,2,2,2,2,24,15,15,18,0,0,0,0,0,0,53,53,53,53,53,53,53,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,53,53,7,11,2,2,2,2,
2,2,2,2,2,2,2,2,12,8,53,53,0,0,0,0,0,0,0,53,7,11,2,2,2,2,2,2,2,4,49,0,0,53,53,53,53,53,53,7,3,3,3,3,3,8,0,7,3,11,2,12,3,8,0,0,0,0,0,0,53,53,7,3,11,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,12,3,8,53,53,53,7,3,8,53,7,11,2,2,2,2,2,2,2,2,4,0,20,15,15,15,15,15,15,15,35,5,5,5,5,5,9,56,6,2,2,2,2,2,12,8,0,0,0,53,53,7,3,11,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,11,2,12,3,11,2,2,2,2,2,2,2,2,2,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,2,2,2,2,2,2,4,53,53,53,7,3,11,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,2,2,2,2,2,2,12,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2

