2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,4,66,0,0,0,0,7,3,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,2,2,13,5,14,2,2,2,2,2,
2,2,2,2,2,4,0,0,0,0,0,10,5,14,2,2,2,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,2,2,13,9,0,10,5,5,14,2,2,
2,2,2,2,2,4,0,0,0,0,0,0,0,10,14,2,2,2,2,12,3,3,8,62,62,62,62,62,62,62,62,62,62,7,3,3,11,2,2,13,5,9,0,0,0,0,0,10,5,14,
2,2,2,2,2,4,0,0,0,0,0,0,0,0,10,14,2,2,2,2,2,2,4,61,61,61,61,61,61,61,61,61,61,6,2,2,13,5,5,9,0,0,0,0,0,0,0,0,0,6,
2,2,2,2,2,12,8,0,0,0,0,0,0,0,0,6,2,2,2,2,2,2,12,8,61,61,61,61,61,61,61,61,61,6,2,13,9,0,0,0,0,0,99,0,0,0,0,0,0,6,
2,2,2,2,2,2,12,8,0,0,0,0,0,0,0,6,2,2,2,2,2,2,2,12,8,61,61,61,61,61,61,61,7,11,13,9,0,0,0,0,58,0,0,0,0,0,0,0,65,6,
2,2,2,2,2,2,2,12,3,8,0,0,0,0,0,10,14,2,2,2,2,2,2,2,12,8,61,53,53,61,7,3,11,13,9,0,0,0,0,0,0,7,3,3,8,0,0,0,0,6,
2,2,2,2,2,2,2,2,2,24,18,0,0,0,0,65,6,2,2,2,2,2,2,2,2,12,3,3,3,3,11,13,5,9,0,0,0,0,0,0,7,11,2,2,12,8,0,0,0,6,
2,2,2,2,2,2,2,13,5,9,0,0,0,0,0,0,6,2,2,2,2,2,2,2,2,2,2,2,2,13,5,9,0,0,0,0,0,0,0,7,11,2,2,2,2,24,18,41,0,6,
2,2,2,2,2,2,13,9,0,0,0,0,0,0,0,7,11,2,2,2,13,5,5,5,5,5,5,5,5,9,0,0,0,0,0,0,0,0,0,10,5,5,5,5,5,9,0,41,0,6,
2,2,2,2,2,13,9,0,0,0,0,0,0,0,7,11,2,2,2,13,9,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,
2,2,2,2,2,4,0,0,0,0,0,0,0,7,11,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,
2,2,2,2,13,9,0,0,0,0,0,0,7,11,2,2,2,2,13,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,
2,2,2,13,9,0,0,0,0,0,0,7,11,2,2,13,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,
2,2,2,4,66,0,0,0,0,0,0,10,5,5,5,9,0,0,0,0,0,0,0,0,41,7,3,3,3,3,3,3,3,8,64,64,64,20,15,15,18,64,64,64,64,7,3,3,3,11,
2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,14,2,2,2,2,2,2,4,63,63,63,63,63,63,63,63,63,63,63,10,14,2,2,2,
2,2,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,10,14,2,2,2,2,2,4,63,63,63,63,63,63,63,63,63,63,63,63,6,2,2,2,
2,2,2,2,12,8,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,41,0,0,6,2,2,2,2,2,4,63,63,63,63,63,63,63,63,63,63,63,63,6,2,2,2,
2,2,2,2,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,6,2,2,2,2,2,12,8,63,63,63,63,63,63,63,63,63,63,63,6,2,2,2,
2,2,2,2,2,2,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,6,2,2,2,2,2,2,12,8,63,63,63,63,63,63,63,63,7,3,11,2,2,2,
2,2,2,2,2,2,2,2,12,3,8,0,0,0,0,7,3,3,3,8,0,0,0,0,41,0,0,6,2,2,2,2,2,2,2,12,3,8,63,63,63,63,63,7,11,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,12,3,3,3,3,11,2,2,2,12,3,3,3,3,3,3,3,11,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,11,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

