2,2,53,0,0,0,56,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,2,2,2,54,0,0,2,2,2,
2,2,2,53,0,0,0,56,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,
2,2,2,2,0,0,0,56,2,2,2,2,2,0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,57,0,0,2,2,2,2,0,44,2,2,2,
2,2,2,2,0,0,0,56,2,2,2,2,2,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,56,2,2,2,
2,2,2,2,53,0,0,56,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,
2,2,2,2,2,54,0,56,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,2,2,45,0,2,2,2,
2,2,2,2,2,54,0,56,2,2,2,2,2,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,52,0,2,2,2,2,55,55,0,2,2,2,
2,2,2,2,2,54,0,56,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,55,0,0,0,2,2,2,
2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45,2,2,2,
2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,55,55,0,0,0,0,0,2,2,
2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,2,55,55,0,0,0,0,0,0,0,2,2,
2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,48,2,2,2,2,2,2,2,55,0,0,0,0,0,0,0,0,0,2,2,
2,0,99,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,54,2,2,2,2,2,2,2,0,0,0,0,0,0,41,44,44,44,2,2,
2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,54,0,56,2,2,2,2,2,55,0,0,0,0,0,0,58,0,0,0,2,2,
2,2,2,2,64,64,64,64,64,64,64,64,64,2,2,2,2,2,0,0,0,0,0,2,2,55,55,0,58,0,0,0,0,0,0,0,0,0,2,2,
2,2,2,2,63,63,63,63,63,63,63,63,63,2,2,2,2,2,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,53,2,2,
2,2,2,2,2,63,63,63,63,63,63,63,2,2,2,2,2,2,2,0,0,0,0,0,55,0,0,0,0,0,44,0,0,0,0,0,53,2,2,2,
2,2,2,2,2,2,63,63,63,63,63,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,53,53,0,0,0,0,0,0,53,53,53,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,53,53,53,53,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

