2,2,2,2,4,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,41,0,0,0,0,7,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
2,2,2,13,9,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,7,11,2,4,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,6,
2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,6,2,2,4,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,6,
2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,6,2,2,4,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,6,
2,2,13,9,0,0,0,0,0,0,0,0,0,53,53,53,53,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,3,3,3,11,2,2,12,8,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,7,8,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,7,11,
2,13,9,0,0,0,0,0,0,0,0,53,53,7,3,3,8,53,53,0,0,0,0,0,0,0,53,53,53,53,0,0,0,0,0,0,0,0,0,53,53,53,53,53,7,11,2,2,2,2,2,2,2,4,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,7,11,12,8,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,7,11,2,
2,4,0,0,0,0,53,53,53,53,53,7,3,11,2,2,12,3,8,53,53,53,0,0,53,53,7,3,3,8,53,53,53,53,53,53,53,53,53,7,3,3,3,3,11,2,2,2,2,2,2,2,2,12,3,8,63,63,63,63,63,63,63,63,63,7,3,3,3,8,63,63,63,63,63,63,63,63,63,7,3,3,11,2,2,12,3,3,3,8,63,63,63,63,63,7,3,3,3,3,8,63,63,63,7,3,3,11,2,2,
2,4,53,53,53,53,7,3,3,3,3,11,2,2,2,2,2,2,12,3,3,8,53,53,7,3,11,2,2,12,3,3,3,3,3,3,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,3,8,63,7,3,3,3,3,3,11,2,2,2,12,3,8,63,63,7,3,3,3,3,11,2,2,2,2,2,2,2,2,2,12,3,3,3,3,3,11,2,2,2,2,12,3,3,3,11,2,2,2,2,2,
2,12,3,3,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,3,11,2,2,2,2,2,2,2,2,2,2,2,12,3,3,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

